@relation InstanceResultListener

@attribute Key_Dataset {'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.meta.CostSensitiveClassifier,weka.classifiers.meta.Bagging}
@attribute Key_Scheme_options {'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1','-P 100 -S 1 -num-slots 8 -I 10 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1','-P 100 -S 1 -num-slots 8 -I 25 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1','-P 100 -S 1 -num-slots 8 -I 40 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1','-P 100 -S 1 -num-slots 8 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1'}
@attribute Key_Scheme_version_ID {-110658209263002404,-115879962237199703}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221102.1434,6422,714,568,146,0,79.551821,20.448179,0,0.590239,0.204482,0.452197,40.898071,90.440587,713.985636,156804,-156090.014364,0.99998,219.613445,-218.613465,421.973876,0.591,59.101172,0.966574,347,0.377465,134,0.622535,221,0.033426,12,0.721414,0.966574,0.82619,0.628213,0.794555,0.714106,0.795518,0.206409,0.793591,0.204482,0.83432,0.795518,0.789154,0.628213,0.794555,0.745948,0.788946,0.795518,0.226,0.027,0.002033,0.026938,2.033,26.938,12483271,959964,109472,79.551821,50,?,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221102.1435,6422,714,564,150,0,78.991597,21.008403,0,0.579052,0.210084,0.458349,42.018566,91.671128,713.985636,161100,-160386.014364,0.99998,225.630252,-224.630272,413.973554,0.579795,57.980656,0.952646,342,0.374648,133,0.625352,222,0.047354,17,0.72,0.952646,0.820144,0.61241,0.788999,0.709715,0.789916,0.211918,0.788082,0.210084,0.82385,0.789916,0.784013,0.61241,0.788999,0.738269,0.783809,0.789916,0.213,0.027,0.001587,0.026117,1.587,26.117,12501383,959964,109472,78.991597,50,?,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221102.1435,6422,714,571,143,0,79.971989,20.028011,0,0.598381,0.20028,0.447527,40.058433,89.508423,713.964425,153582,-152868.035575,0.99995,215.10084,-214.10089,427.953846,0.599375,59.9405,0.952778,343,0.355932,126,0.644068,228,0.047222,17,0.731343,0.952778,0.827503,0.628558,0.798423,0.720617,0.79972,0.202874,0.797126,0.20028,0.83014,0.79972,0.794664,0.628558,0.798423,0.748,0.794386,0.79972,0.213,0.023,0.001523,0.022886,1.523,22.886,12425656,959964,109472,79.971989,50,?,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221102.1435,6422,714,589,125,0,82.492997,17.507003,0,0.648984,0.17507,0.418414,35.016113,83.685631,713.964425,134250,-133536.035575,0.99995,188.02521,-187.02526,463.955178,0.649797,64.982955,0.969444,349,0.322034,114,0.677966,240,0.030556,11,0.75378,0.969444,0.848117,0.677962,0.823705,0.746154,0.82493,0.177519,0.822481,0.17507,0.854127,0.82493,0.820982,0.677962,0.823705,0.776776,0.820753,0.82493,0.248,0.021,0.001519,0.020976,1.519,20.976,12498080,959964,109472,82.492997,50,?,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221102.1435,6422,714,561,153,0,78.571429,21.428571,0,0.570275,0.214286,0.46291,42.859722,92.585208,713.964425,164322,-163608.035575,0.99995,230.142857,-229.142907,407.953106,0.571363,57.139136,0.941667,339,0.372881,132,0.627119,222,0.058333,21,0.719745,0.941667,0.815884,0.600188,0.784393,0.707172,0.785714,0.216929,0.783071,0.214286,0.815848,0.785714,0.780105,0.600188,0.784393,0.732272,0.779802,0.785714,0.206,0.045,0.001609,0.044916,1.609,44.916,12538150,959964,109472,78.571429,50,?,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221102.1435,6422,714,565,149,0,79.131653,20.868347,0,0.581392,0.208683,0.456819,41.739206,91.366928,713.964425,160026,-159312.035575,0.99995,224.12605,-223.1261,415.953402,0.582568,58.259682,0.963889,347,0.384181,136,0.615819,218,0.036111,13,0.718427,0.963889,0.82325,0.619559,0.789854,0.710691,0.791317,0.211608,0.788392,0.208683,0.830128,0.791317,0.784602,0.619559,0.789854,0.740909,0.784275,0.791317,0.217,0.044,0.001494,0.044039,1.494,44.039,12458703,959964,109472,79.131653,50,?,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221102.1435,6423,713,568,145,0,79.663394,20.336606,0,0.592342,0.203366,0.450961,40.675298,90.194466,712.974754,155730,-155017.025246,0.999965,218.415147,-217.415183,422.96356,0.593217,59.323778,0.955432,343,0.364407,129,0.635593,225,0.044568,16,0.726695,0.955432,0.825511,0.624705,0.795512,0.716748,0.796634,0.205609,0.794391,0.203366,0.829427,0.796634,0.79115,0.624705,0.795512,0.745333,0.790907,0.796634,0.214,0.037,0.001429,0.036488,1.429,36.488,12535439,960113,109323,79.663394,50,?,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221102.1435,6423,713,559,154,0,78.401122,21.598878,0,0.566979,0.215989,0.464746,43.199972,92.951467,712.974754,165396,-164683.025246,0.999965,231.97195,-230.971985,404.962865,0.56797,56.799047,0.952646,342,0.387006,137,0.612994,217,0.047354,17,0.713987,0.952646,0.816229,0.602301,0.78282,0.70402,0.784011,0.218371,0.781629,0.215989,0.819921,0.784011,0.777436,0.602301,0.78282,0.732115,0.777162,0.784011,0.218,0.032,0.001445,0.031997,1.445,31.997,12459087,960113,109323,78.401122,50,?,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221102.1435,6423,713,589,124,0,82.608696,17.391304,0,0.65154,0.173913,0.417029,34.784393,83.407813,712.974754,133176,-132463.025246,0.999965,186.782609,-185.782644,464.965181,0.652125,65.214817,0.952646,342,0.30226,107,0.69774,247,0.047354,17,0.761693,0.952646,0.846535,0.673434,0.825193,0.749467,0.826087,0.175701,0.824299,0.173913,0.84804,0.826087,0.823109,0.673434,0.825193,0.775986,0.822944,0.826087,0.218,0.029,0.001333,0.028819,1.333,28.819,12482941,960113,109323,82.608696,50,?,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221102.1435,6423,713,576,137,0,80.785414,19.214586,0,0.614955,0.192146,0.438344,38.431144,87.671043,712.974754,147138,-146425.025246,0.999965,206.364656,-205.364692,438.964177,0.615658,61.567983,0.94429,339,0.330508,117,0.669492,237,0.05571,20,0.743421,0.94429,0.831902,0.639166,0.806891,0.730055,0.807854,0.194073,0.805927,0.192146,0.832173,0.807854,0.804036,0.639166,0.806891,0.755591,0.80384,0.807854,0.224,0.028,0.001312,0.027177,1.312,27.177,12566220,960113,109323,80.785414,50,?,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',3,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221102.1435,6422,714,558,156,0,78.151261,21.848739,0,0.562215,0.218487,0.467426,43.699308,93.486574,713.985636,167544,-166830.014364,0.99998,234.655462,-233.655482,401.97307,0.562987,56.299882,0.94429,339,0.383099,136,0.616901,219,0.05571,20,0.713684,0.94429,0.81295,0.594602,0.780596,0.701936,0.781513,0.220322,0.779678,0.218487,0.814433,0.781513,0.775373,0.594602,0.780596,0.728694,0.775162,0.781513,0.233,0.021,0.001478,0.020607,1.478,20.607,12431525,959964,109472,78.151261,50,?,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',3,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221102.1435,6422,714,585,129,0,81.932773,18.067227,0,0.638025,0.180672,0.425056,36.135966,85.012307,713.985636,138546,-137832.014364,0.99998,194.042017,-193.042037,455.975245,0.638621,63.863364,0.972145,349,0.335211,119,0.664789,236,0.027855,10,0.745726,0.972145,0.844015,0.670139,0.818467,0.73896,0.819328,0.182394,0.817606,0.180672,0.85194,0.819328,0.81485,0.670139,0.818467,0.771512,0.814686,0.819328,0.184,0.045,0.001273,0.045124,1.273,45.124,12495383,959964,109472,81.932773,50,?,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',3,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221102.1435,6422,714,578,136,0,80.952381,19.047619,0,0.61814,0.190476,0.436436,38.097531,87.290171,713.964425,146064,-145350.035575,0.99995,204.571429,-203.571478,441.954364,0.618984,61.901455,0.947222,341,0.330508,117,0.669492,237,0.052778,19,0.744541,0.947222,0.833741,0.64296,0.808357,0.731857,0.809524,0.19281,0.80719,0.190476,0.8344,0.809524,0.805633,0.64296,0.808357,0.757545,0.805395,0.809524,0.228,0.048,0.001225,0.048384,1.225,48.384,12530104,959964,109472,80.952381,50,?,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',3,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221102.1435,6422,714,574,140,0,80.392157,19.607843,0,0.606816,0.196078,0.442807,39.218046,88.564547,713.964425,150360,-149646.035575,0.99995,210.588235,-209.588285,433.954068,0.607779,60.780909,0.955556,344,0.350282,124,0.649718,230,0.044444,16,0.735043,0.955556,0.830918,0.636816,0.802637,0.724783,0.803922,0.198648,0.801352,0.196078,0.834161,0.803922,0.799062,0.636816,0.802637,0.752719,0.798792,0.803922,0.222,0.039,0.001249,0.038731,1.249,38.731,12472220,959964,109472,80.392157,50,?,?
